対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
福井,2026/02/02 10:47:18,東京都,女,20代,,600万円以上 700万円未満,恋人,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,レンタカー,0,0,0,0,,,,初めて,初めて,ドライブ・ツーリング,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"20,000円以上 30,000円未満",,"20,000円以上 30,000円未満",,"1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,,,,,,,,5,5,,,,,,10,,,道の駅みくに ふれあいパーク三里浜 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1998,28,,2月,15.道の駅みくに ふれあいパーク三里浜 エリア,(一社)DMOさかい観光局,
福井,2026/02/03 22:55:35,滋賀県,女,50代,,分からない/無回答,中学生以上連れの家族,1泊,石川県,,福井県内には宿泊しない,,,,,,,,,自家用車在来線,1,0,0,1,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"50,000円以上 100,000円未満",,"5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,,,,,,,,4,4,,,,,,10,また行きたい（1年以内）,,花の駅 ゆりの里公園 エリア,,粟津温泉（石川県）,,選択なし/該当施設なし,,000000,花の駅 ゆりの里公園 エリア,1972,54,,2月,14.花の駅 ゆりの里公園 エリア,(一社)DMOさかい観光局,
福井,2026/02/03 21:51:43,京都府,男,50代,,700万円以上 800万円未満,夫婦2人,4泊以上,石川県金沢市,,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,,初めて,初めて,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,"100,000円以上",,"50,000円以上 100,000円未満",,"5,000円以上 10,000円未満","100,000円以上",,,,,,,,,,4,4,,,,,,8,機会があれば行きたい,,えちぜん鉄道 松岡駅 エリア,,大本山永平寺,,選択なし/該当施設なし,,000000,えちぜん鉄道 松岡駅 エリア,1970,56,,2月,33.えちぜん鉄道 松岡駅 エリア,,
福井,2026/02/03 21:49:48,京都府,男,50代,,700万円以上 800万円未満,夫婦2人,4泊以上,石川県金沢市,,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,",臨機応変に行きたいところへ行ける",,初めて,初めて,温泉や露天風呂地元の美味しいものを食べる,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,"100,000円以上",,"50,000円以上 100,000円未満",,"10,000円以上 20,000円未満","100,000円以上",,,,,,,,,,5,5,,,,,,10,機会があれば行きたい,,大本山 永平寺 エリア,,三方五湖,,一乗谷朝倉氏遺跡,,000000,えちぜん鉄道 松岡駅 エリア,1970,56,,2月,34.大本山 永平寺 エリア,,
福井,2026/02/03 21:06:37,静岡県,女,30代,,"1,200万円以上 1,500万円未満",小学生以下連れの家族,4泊以上,福井県外には宿泊しない,,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,11回目以上,11回目以上,地元の美味しいものを食べるスキー・スノボ、マリンスポーツ友人・親戚を尋ねる,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,"20,000円以上 30,000円未満",,使わない,,"1,000円以上 3,000円未満","20,000円以上 30,000円未満",,,,,,,,,,3,3,,,,,,5,また行きたい（1年以内）,,道の駅「恐竜渓谷かつやま」 エリア,,九頭竜スキー場,,選択なし/該当施設なし,,000000,道の駅「恐竜渓谷かつやま」 エリア,1992,34,,2月,26.道の駅「恐竜渓谷かつやま」 エリア,勝山市観光まちづくり(株),
福井,2026/02/03 20:22:43,静岡県,男,30代,,"1,200万円以上 1,500万円未満",小学生以下連れの家族,4泊以上,福井県外には宿泊しない,,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,大雪にも関わらず、除雪が進んでいた点,,初めて,初めて,スキー・スノボ、マリンスポーツ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,使わない,,"1,000円以上 3,000円未満","20,000円以上 30,000円未満",,,,,,,,,,4,4,,建物がきれいだったため,,,,10,また行きたい（1年以内）,,道の駅「越前おおの荒島の郷」 エリア,,選択なし/該当施設なし,,九頭竜スキー場,,000000,web,1994,32,,2月,22.道の駅「越前おおの荒島の郷」 エリア,,食べ物が美味しい（越前そば、ソースカツ丼、醤油カツ丼）
福井,2026/02/03 20:17:50,静岡県,男,30代,,"1,200万円以上 1,500万円未満",小学生以下連れの家族,4泊以上,福井県外には宿泊しない,,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,地元の美味しいものを食べる買い物、アウトレットスキー・スノボ、マリンスポーツ,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,使わない,,"1,000円以上 3,000円未満","20,000円以上 30,000円未満",,,,,,,,,,4,4,,建物がキレイで、トイレのピクトグラムが恐竜のデザインになっている点が面白くてよかった,,,,10,また行きたい（1年以内）,,道の駅「恐竜渓谷かつやま」 エリア,,福井和泉スキー場,,選択なし/該当施設なし,,000000,web,1994,32,,2月,26.道の駅「恐竜渓谷かつやま」 エリア,勝山市観光まちづくり(株),食べ物が美味しいこと（越前そば、ソースカツ丼、醤油カツ丼）、他県の著名な観光地に比べて人が少なく観光しやすい点
福井,2026/02/03 18:53:46,静岡県,男,70代,,500万円以上 600万円未満,自分ひとり,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,レンタカー新幹線,0,1,1,0,0,0,0,レンタカー,0,0,0,0,3,ナシ,,初めて,初めて,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,"40,000円以上 50,000円未満",,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,,,,,,,,3,3,,なし,,,,5,機会があれば行きたい,,道の駅みくに ふれあいパーク三里浜 エリア,,丸岡城,,選択なし/該当施設なし,,000000,道の駅みくに ふれあいパーク三里浜 エリア,1956,70,,2月,15.道の駅みくに ふれあいパーク三里浜 エリア,(一社)DMOさかい観光局,
福井,2026/02/03 11:59:40,東京都,男,60代,,"1,000万円以上 1,200万円未満",職場の同僚,1泊,名古屋,,福井県内には宿泊しない,,,,,,,,,新幹線,0,0,1,0,0,0,0,レンタカー徒歩,0,0,1,0,4,,,11回目以上,11回目以上,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,"20,000円以上 30,000円未満",,使わない,,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,,,,,8,また行きたい（1年以内）,,福井駅前 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,福井駅前 エリア,1966,60,,2月,01.福井駅前 エリア,,
福井,2026/02/03 11:20:35,石川県,男,70代,,300万円以上 400万円未満,その他家族,2泊,石川県金沢市,,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,道の駅にｲﾝﾀｰに近い,,11回目以上,11回目以上,温泉や露天風呂地元の美味しいものを食べる,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,"5,000円以上 10,000円未満",,"50,000円以上 100,000円未満",,"1,000円以上 3,000円未満","20,000円以上 30,000円未満",,,,,,,,,,4,4,,,,,,10,また行きたい（1年以内）,,越前そばの里 エリア,,五湖の駅,西山公園,若狭三方縄文博物館,,000000,越前そばの里 エリア,1955,71,,2月,37.越前そばの里 エリア,,
福井,2026/02/03 08:53:39,福井県,女,50代,,700万円以上 800万円未満,自分ひとり,1泊,京都府,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,宿でのんびり過ごす温泉や露天風呂,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリその他,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,使わない,,"3,000円以上 5,000円未満",,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,,,,,,,,5,5,,,,,,7,,,道の駅みくに ふれあいパーク三里浜 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1972,54,,2月,15.道の駅みくに ふれあいパーク三里浜 エリア,(一社)DMOさかい観光局,
福井,2026/02/03 08:02:56,大阪府,男,40代,,600万円以上 700万円未満,自分ひとり,1泊,石川県、大分県,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車レンタカー,0,0,0,0,,,,初めて,初めて,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"5,000円以上 10,000円未満",,"5,000円以上 10,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,綺麗なホテルだった。,,,,10,機会があれば行きたい,,道の駅みくに ふれあいパーク三里浜 エリア,,越前大仏,,大本山永平寺,,000000,道の駅みくに ふれあいパーク三里浜 エリア,1977,49,,2月,15.道の駅みくに ふれあいパーク三里浜 エリア,(一社)DMOさかい観光局,
福井,2026/02/04 22:28:16,滋賀県,女,40代,,200万円以上 300万円未満,親,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,2～5回目,2～5回目,ドライブ・ツーリング,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"3,000円以上 5,000円未満",,使わない,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,6,,,道の駅「若狭おばま」 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,道の駅「若狭おばま」 エリア,1983,43,,2月,68.道の駅「若狭おばま」 エリア,(株)まちづくり小浜,
福井,2026/02/04 22:27:35,滋賀県,女,40代,,200万円以上 300万円未満,親,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,2～5回目,2～5回目,ドライブ・ツーリング,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"3,000円以上 5,000円未満",,使わない,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,6,,,道の駅「恐竜渓谷かつやま」 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,道の駅「若狭おばま」 エリア,1983,43,,2月,26.道の駅「恐竜渓谷かつやま」 エリア,勝山市観光まちづくり(株),
福井,2026/02/04 22:25:15,滋賀県,女,40代,,200万円以上 300万円未満,親,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,2～5回目,2～5回目,地元の美味しいものを食べる名所、旧跡の観光まちあるき、都市散策ドライブ・ツーリング,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"3,000円以上 5,000円未満",,使わない,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,6,,,越前大仏 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,道の駅「若狭おばま」 エリア,1983,43,,2月,28.越前大仏 エリア,勝山市観光まちづくり(株),
福井,2026/02/04 20:44:30,兵庫県,男,40代,,600万円以上 700万円未満,自分ひとり,4泊以上,滋賀県,,3泊,,,,,,,,,レンタカー,0,1,0,0,0,0,0,レンタカー,0,0,0,0,4,,,2～5回目,2～5回目,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,観光展・物産展観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,"10,000円以上 20,000円未満",,"20,000円以上 30,000円未満",,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,8,機会があれば行きたい,,道の駅みくに ふれあいパーク三里浜 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,道の駅みくに ふれあいパーク三里浜 エリア,1977,49,,2月,15.道の駅みくに ふれあいパーク三里浜 エリア,(一社)DMOさかい観光局,
福井,2026/02/04 14:42:24,福井県,男,60代,,600万円以上 700万円未満,夫婦2人,日帰り,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,11回目以上,11回目以上,買い物、アウトレット,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ブログ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,使わない,,"3,000円以上 5,000円未満",,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,,,,,8,,,道の駅「越前」 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,道の駅「越前」 エリア,1958,68,,2月,49.道の駅「越前」 エリア,一般社団法人 越前町観光連盟（DMO ECHIZEN）,
福井,2026/02/04 14:33:55,大阪府,男,60代,,100万円未満,夫婦2人,1泊,福井県外には宿泊しない,,2泊,,,,,,,,,在来線,0,0,0,1,0,0,0,路線バス,0,1,0,0,5,,,6～10回目,6～10回目,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,"5,000円以上 10,000円未満",,"1,000円以上 3,000円未満",,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,,,,,,,,5,5,,,,,,5,,,かつやま恐竜の森 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,かつやま恐竜の森 エリア,1958,68,,2月,25.かつやま恐竜の森 エリア,勝山市観光まちづくり(株),
福井,2026/02/04 14:11:34,福井県,女,60代,,300万円以上 400万円未満,自分ひとり,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,県外から訪れていない（福井県在住）,0,0,0,0,0,0,1,自家用車,0,0,0,0,,,,6～10回目,6～10回目,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,"1,000円未満",,使わない,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,,,,,,,,4,4,,,,,,6,,,丸岡城 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1965,61,,2月,13.丸岡城 エリア,(一社)DMOさかい観光局,
福井,2026/02/04 13:44:19,福井県,女,40代,,800万円以上 900万円未満,小学生以下連れの家族,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,県外から訪れていない（福井県在住）,0,0,0,0,0,0,1,自家用車,0,0,0,0,,,,6～10回目,6～10回目,花見や紅葉などの自然鑑賞ドライブ・ツーリング,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,使わない,,使わない,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,,,,,,,,5,4,,,,,,7,福井県在住,,越前海岸 北部 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1983,43,,2月,07.越前海岸 北部 エリア,,
福井,2026/02/04 13:23:54,福井県,男,60代,,600万円以上 700万円未満,夫婦2人,日帰り,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,6～10回目,6～10回目,買い物、アウトレット,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ブログ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,使わない,,"3,000円以上 5,000円未満",,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,,,,,7,,,劔神社 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,道の駅「越前」 エリア,1958,68,,2月,51.劔神社 エリア,一般社団法人 越前町観光連盟（DMO ECHIZEN）,
福井,2026/02/04 13:11:17,福井県,女,50代,,300万円以上 400万円未満,夫婦2人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,県外から訪れていない（福井県在住）,0,0,0,0,0,0,1,自家用車,0,0,0,0,,,,11回目以上,11回目以上,買い物、アウトレット,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,使わない,,使わない,,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,,,,,,,,5,5,,,,,,10,,,劔神社 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1968,58,,2月,51.劔神社 エリア,一般社団法人 越前町観光連盟（DMO ECHIZEN）,オタイコヒルズのスタッフの女性が　いつ訪れても笑顔で素敵な接客で心和みます
福井,2026/02/04 13:03:00,静岡県,男,30代,,"1,200万円以上 1,500万円未満",小学生以下連れの家族,4泊以上,福井県外には宿泊しない,,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,,2～5回目,2～5回目,スキー・スノボ、マリンスポーツ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,使わない,,使わない,"20,000円以上 30,000円未満",,,,,,,,,,4,4,,,,,,8,また行きたい（1年以内）,,道の駅「南えちぜん山海里」 エリア,,福井駅,,今庄宿,,000000,web,1994,32,,2月,58.道の駅「南えちぜん山海里」 エリア,,
福井,2026/02/04 12:56:50,福井県,男,70代,,100万円以上 200万円未満,夫婦2人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,,11回目以上,11回目以上,買い物、アウトレット,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,使わない,,"1,000円以上 3,000円未満",,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,,,,,,,,4,4,,,,,,3,,,越前そばの里 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,越前そばの里 エリア,1955,71,,2月,37.越前そばの里 エリア,,
福井,2026/02/04 12:55:54,福井県,男,60代,,200万円以上 300万円未満,夫婦2人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,11回目以上,11回目以上,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"1,000円未満",,"1,000円以上 3,000円未満",,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,,,,,,,,4,4,,,,,,10,また行きたい（1年以内）,,越前そばの里 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1958,68,,2月,37.越前そばの里 エリア,,
福井,2026/02/04 12:48:51,静岡県,女,30代,,"1,200万円以上 1,500万円未満",小学生以下連れの家族,4泊以上,福井県外には宿泊しない,,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,6～10回目,6～10回目,友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,"20,000円以上 30,000円未満",,使わない,,"1,000円以上 3,000円未満","20,000円以上 30,000円未満",,,,,,,,,,3,4,,,,,,7,また行きたい（1年以内）,,道の駅「南えちぜん山海里」 エリア,,福井和泉スキー場,,選択なし/該当施設なし,,000000,道の駅「恐竜渓谷かつやま」 エリア,1992,34,,2月,58.道の駅「南えちぜん山海里」 エリア,,
福井,2026/02/04 11:44:04,福井県,女,60代,,分からない/無回答,親,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,,11回目以上,11回目以上,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,"1,000円未満",,使わない,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,,,,,,,,5,5,,,,,,10,福井県在住,,越前そばの里 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,JR九頭竜湖駅 エリア,1959,67,,2月,37.越前そばの里 エリア,,
福井,2026/02/04 11:38:13,福井県,男,60代,,分からない/無回答,夫婦2人,日帰り,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,2～5回目,2～5回目,友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"30,000円以上 40,000円未満",,"30,000円以上 40,000円未満",,使わない,"30,000円以上 40,000円未満",,,,,,,,,,4,4,,,,,,9,機会があれば行きたい,,だるまちゃん広場 エリア,,越前和紙の里,,丸岡城,,000000,web,1957,69,,2月,42.だるまちゃん広場 エリア,,
福井,2026/02/04 11:27:21,愛知県,男,60代,,"1,500万円以上",夫婦2人,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,11回目以上,11回目以上,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,"20,000円以上 30,000円未満",,"20,000円以上 30,000円未満",,"3,000円以上 5,000円未満","40,000円以上 50,000円未満",,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,,越前そばの里 エリア,,越前そばの里,,選択なし/該当施設なし,,000000,大本山 永平寺 エリア,1961,65,,2月,37.越前そばの里 エリア,,
福井,2026/02/04 11:04:15,福井県,男,60代,,600万円以上 700万円未満,夫婦2人,日帰り,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,,11回目以上,11回目以上,買い物、アウトレット,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ブログ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,使わない,,"3,000円以上 5,000円未満",,使わない,"3,000円以上 5,000円未満",,,,,,,,,,3,3,,,,,,6,,,道の駅「南えちぜん山海里」 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,道の駅「越前」 エリア,1958,68,,2月,58.道の駅「南えちぜん山海里」 エリア,,
